player_id,team_id
1261669,59771
1229756,59771
902833,59771
1211424,59771
1274437,59771
902816,59771
1274414,59771
238120,59771
1203860,59771
733894,59771
211632,59771
859897,59771
996378,59771
1338252,59771
1173700,59771
1261753,59771
1261675,59771
1172369,59771
857712,59771
902848,59771
1338251,59771
